image,scenario,cve,package,version,base,cvss_source,x_exp,x_priv,x_mnt,x_run,S,C,R,severity,rank_R,rank_B
rabbitmq:3.13-management-alpine,H,CVE-2026-28390,libssl3,3.5.4-r0,7.5,nvd,0.25,0.5,0.75,0.5,0.4375,0.9375,7.0312,High,15,18
rabbitmq:3.13-management-alpine,H,CVE-2025-69419,libcrypto3,3.5.4-r0,7.4,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,6.9375,Medium,16,19
rabbitmq:3.13-management-alpine,H,CVE-2025-69419,libssl3,3.5.4-r0,7.4,redhat,0.25,0.5,0.75,0.5,0.4375,0.9375,6.9375,Medium,17,20
postgres:17,A,CVE-2025-68121,stdlib,v1.24.6,10.0,nvd,0.0,0.0,0.0,0.0,0.0,0.5,5.0,Medium,6,1
postgres:17,A,CVE-2026-42010,libgnutls30t64,3.8.9-3,9.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,6.125,Medium,1,2
postgres:17,A,CVE-2025-15467,libssl3t64,3.5.4-1~deb13u1,9.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.9,Medium,7,3
postgres:17,A,CVE-2026-31789,libssl3t64,3.5.4-1~deb13u1,9.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.9,Medium,8,4
postgres:17,A,CVE-2025-15467,openssl,3.5.4-1~deb13u1,9.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.9,Medium,9,5
postgres:17,A,CVE-2026-31789,openssl,3.5.4-1~deb13u1,9.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.9,Medium,10,6
postgres:17,A,CVE-2025-15467,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.9,Medium,11,7
postgres:17,A,CVE-2026-31789,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.9,Medium,12,8
postgres:17,A,CVE-2026-33845,libgnutls30t64,3.8.9-3,9.1,nvd,0.0,0.0,0.0,0.5,0.125,0.625,5.6875,Medium,2,9
postgres:17,A,CVE-2026-2004,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,25,10
postgres:17,A,CVE-2026-2005,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,26,11
postgres:17,A,CVE-2026-2006,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,27,12
postgres:17,A,CVE-2026-6473,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,28,13
postgres:17,A,CVE-2026-6475,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,29,14
postgres:17,A,CVE-2026-6477,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,30,15
postgres:17,A,CVE-2026-6637,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,31,16
postgres:17,A,CVE-2026-6638,postgresql-17,17.7-3.pgdg13+1,8.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,32,17
postgres:17,A,CVE-2026-2004,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,33,18
postgres:17,A,CVE-2026-2005,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,34,19
postgres:17,A,CVE-2026-2006,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,35,20
postgres:17,A,CVE-2026-6473,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,36,21
postgres:17,A,CVE-2026-6475,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,37,22
postgres:17,A,CVE-2026-6477,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,38,23
postgres:17,A,CVE-2026-6637,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,39,24
postgres:17,A,CVE-2026-6638,postgresql-client-17,17.7-3.pgdg13+1,8.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.4,Medium,40,25
postgres:17,A,CVE-2026-0861,libc-bin,2.41-12,8.1,redhat,0.0,0.0,0.0,0.5,0.125,0.625,5.0625,Medium,3,26
postgres:17,A,CVE-2026-0861,libc-l10n,2.41-12,8.1,redhat,0.0,0.0,0.0,0.5,0.125,0.625,5.0625,Medium,4,27
postgres:17,A,CVE-2026-0861,libc6,2.41-12,8.1,redhat,0.0,0.0,0.0,0.5,0.125,0.625,5.0625,Medium,5,28
postgres:17,A,CVE-2026-28387,libssl3t64,3.5.4-1~deb13u1,8.1,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.05,Medium,49,29
postgres:17,A,CVE-2026-0861,locales,2.41-12,8.1,redhat,0.0,0.0,0.0,0.0,0.0,0.5,4.05,Medium,50,30
postgres:17,A,CVE-2026-28387,openssl,3.5.4-1~deb13u1,8.1,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.05,Medium,51,31
postgres:17,A,CVE-2026-28387,openssl-provider-legacy,3.5.4-1~deb13u1,8.1,nvd,0.0,0.0,0.0,0.0,0.0,0.5,4.05,Medium,52,32
postgres:17,A,CVE-2026-24882,dirmngr,2.4.7-21+b3,7.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.875,Medium,13,33
postgres:17,A,CVE-2026-24882,gnupg,2.4.7-21,7.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.875,Medium,14,34
postgres:17,A,CVE-2026-24882,gnupg-l10n,2.4.7-21,7.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.875,Medium,15,35
postgres:17,A,CVE-2026-24882,gpg,2.4.7-21+b3,7.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.875,Medium,16,36
postgres:17,A,CVE-2026-24882,gpg-agent,2.4.7-21+b3,7.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.875,Medium,17,37
postgres:17,A,CVE-2026-24882,gpgconf,2.4.7-21+b3,7.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.875,Medium,18,38
postgres:17,A,CVE-2026-24882,gpgsm,2.4.7-21+b3,7.8,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.875,Medium,19,39
postgres:17,A,CVE-2025-69720,libncursesw6,6.5+20250216-2,7.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.9,Low,53,40
postgres:17,A,CVE-2026-29111,libsystemd0,257.9-1~deb13u1,7.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.9,Low,54,41
postgres:17,A,CVE-2025-69720,libtinfo6,6.5+20250216-2,7.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.9,Low,55,42
postgres:17,A,CVE-2026-29111,libudev1,257.9-1~deb13u1,7.8,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.9,Low,56,43
postgres:17,A,CVE-2025-69720,ncurses-base,6.5+20250216-2,7.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.9,Low,57,44
postgres:17,A,CVE-2025-69720,ncurses-bin,6.5+20250216-2,7.8,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.9,Low,58,45
postgres:17,A,CVE-2026-41989,libgcrypt20,1.11.0-7,7.5,redhat,0.0,0.0,0.0,0.5,0.125,0.625,4.6875,Medium,20,46
postgres:17,A,CVE-2026-33846,libgnutls30t64,3.8.9-3,7.5,redhat,0.0,0.0,0.0,0.5,0.125,0.625,4.6875,Medium,21,47
postgres:17,A,CVE-2026-42009,libgnutls30t64,3.8.9-3,7.5,redhat,0.0,0.0,0.0,0.5,0.125,0.625,4.6875,Medium,22,48
postgres:17,A,CVE-2025-69421,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,59,49
postgres:17,A,CVE-2026-28388,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,60,50
postgres:17,A,CVE-2026-28389,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,61,51
postgres:17,A,CVE-2026-28390,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,62,52
postgres:17,A,CVE-2026-6732,libxml2,2.12.7+dfsg+really2.9.14-2.1+deb13u2,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,63,53
postgres:17,A,CVE-2025-69421,openssl,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,64,54
postgres:17,A,CVE-2026-28388,openssl,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,65,55
postgres:17,A,CVE-2026-28389,openssl,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,66,56
postgres:17,A,CVE-2026-28390,openssl,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,67,57
postgres:17,A,CVE-2025-69421,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,68,58
postgres:17,A,CVE-2026-28388,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,69,59
postgres:17,A,CVE-2026-28389,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,70,60
postgres:17,A,CVE-2026-28390,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,71,61
postgres:17,A,CVE-2026-6479,postgresql-17,17.7-3.pgdg13+1,7.5,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,72,62
postgres:17,A,CVE-2026-6479,postgresql-client-17,17.7-3.pgdg13+1,7.5,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,73,63
postgres:17,A,CVE-2025-58183,stdlib,v1.24.6,7.5,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,74,64
postgres:17,A,CVE-2025-61726,stdlib,v1.24.6,7.5,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,75,65
postgres:17,A,CVE-2025-61728,stdlib,v1.24.6,7.5,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,76,66
postgres:17,A,CVE-2025-61729,stdlib,v1.24.6,7.5,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,77,67
postgres:17,A,CVE-2026-25679,stdlib,v1.24.6,7.5,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,78,68
postgres:17,A,CVE-2026-32280,stdlib,v1.24.6,7.5,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,79,69
postgres:17,A,CVE-2026-32281,stdlib,v1.24.6,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,80,70
postgres:17,A,CVE-2026-32283,stdlib,v1.24.6,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,81,71
postgres:17,A,CVE-2026-33811,stdlib,v1.24.6,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,82,72
postgres:17,A,CVE-2026-33814,stdlib,v1.24.6,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,83,73
postgres:17,A,CVE-2026-39820,stdlib,v1.24.6,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,84,74
postgres:17,A,CVE-2026-39836,stdlib,v1.24.6,7.5,nvd,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,85,75
postgres:17,A,CVE-2026-42499,stdlib,v1.24.6,7.5,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,3.75,Low,86,76
postgres:17,A,CVE-2026-3833,libgnutls30t64,3.8.9-3,7.4,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.625,Medium,23,77
postgres:17,A,CVE-2026-42011,libgnutls30t64,3.8.9-3,7.4,redhat,0.0,0.0,0.0,0.5,0.125,0.625,4.625,Medium,24,78
postgres:17,A,CVE-2025-69419,libssl3t64,3.5.4-1~deb13u1,7.4,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.7,Low,87,79
postgres:17,A,CVE-2025-69419,openssl,3.5.4-1~deb13u1,7.4,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.7,Low,88,80
postgres:17,A,CVE-2025-69419,openssl-provider-legacy,3.5.4-1~deb13u1,7.4,redhat,0.0,0.0,0.0,0.0,0.0,0.5,3.7,Low,89,81
postgres:17,A,CVE-2026-6476,postgresql-17,17.7-3.pgdg13+1,7.2,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,3.6,Low,90,82
postgres:17,A,CVE-2026-6476,postgresql-client-17,17.7-3.pgdg13+1,7.2,bitnami,0.0,0.0,0.0,0.0,0.0,0.5,3.6,Low,91,83
postgres:17,A,CVE-2025-68973,dirmngr,2.4.7-21+b3,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,41,84
postgres:17,A,CVE-2025-68973,gnupg,2.4.7-21,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,42,85
postgres:17,A,CVE-2025-68973,gnupg-l10n,2.4.7-21,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,43,86
postgres:17,A,CVE-2025-68973,gpg,2.4.7-21+b3,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,44,87
postgres:17,A,CVE-2025-68973,gpg-agent,2.4.7-21+b3,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,45,88
postgres:17,A,CVE-2025-68973,gpgconf,2.4.7-21+b3,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,46,89
postgres:17,A,CVE-2025-68973,gpgsm,2.4.7-21+b3,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,47,90
postgres:17,A,CVE-2026-4878,libcap2,1:2.75-10+b1,7.0,nvd,0.0,0.0,0.0,0.5,0.125,0.625,4.375,Medium,48,91
postgres:17,B,CVE-2025-68121,stdlib,v1.24.6,10.0,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,44,1
postgres:17,B,CVE-2026-42010,libgnutls30t64,3.8.9-3,9.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,13,2
postgres:17,B,CVE-2025-15467,libssl3t64,3.5.4-1~deb13u1,9.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,18,3
postgres:17,B,CVE-2026-31789,libssl3t64,3.5.4-1~deb13u1,9.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,19,4
postgres:17,B,CVE-2025-15467,openssl,3.5.4-1~deb13u1,9.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,22,5
postgres:17,B,CVE-2026-31789,openssl,3.5.4-1~deb13u1,9.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,23,6
postgres:17,B,CVE-2025-15467,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,25,7
postgres:17,B,CVE-2026-31789,openssl-provider-legacy,3.5.4-1~deb13u1,9.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,26,8
postgres:17,B,CVE-2026-33845,libgnutls30t64,3.8.9-3,9.1,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,12,9
postgres:17,B,CVE-2026-2004,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,28,10
postgres:17,B,CVE-2026-2005,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,29,11
postgres:17,B,CVE-2026-2006,postgresql-17,17.7-3.pgdg13+1,8.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,30,12
postgres:17,B,CVE-2026-6473,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,31,13
postgres:17,B,CVE-2026-6475,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,32,14
postgres:17,B,CVE-2026-6477,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,33,15
postgres:17,B,CVE-2026-6637,postgresql-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,34,16
postgres:17,B,CVE-2026-6638,postgresql-17,17.7-3.pgdg13+1,8.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,35,17
postgres:17,B,CVE-2026-2004,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,36,18
postgres:17,B,CVE-2026-2005,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,37,19
postgres:17,B,CVE-2026-2006,postgresql-client-17,17.7-3.pgdg13+1,8.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,38,20
postgres:17,B,CVE-2026-6473,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,39,21
postgres:17,B,CVE-2026-6475,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,40,22
postgres:17,B,CVE-2026-6477,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,41,23
postgres:17,B,CVE-2026-6637,postgresql-client-17,17.7-3.pgdg13+1,8.8,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,42,24
postgres:17,B,CVE-2026-6638,postgresql-client-17,17.7-3.pgdg13+1,8.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,43,25
postgres:17,B,CVE-2026-0861,libc-bin,2.41-12,8.1,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,8,26
postgres:17,B,CVE-2026-0861,libc-l10n,2.41-12,8.1,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,9,27
postgres:17,B,CVE-2026-0861,libc6,2.41-12,8.1,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,10,28
postgres:17,B,CVE-2026-28387,libssl3t64,3.5.4-1~deb13u1,8.1,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,20,29
postgres:17,B,CVE-2026-0861,locales,2.41-12,8.1,redhat,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,21,30
postgres:17,B,CVE-2026-28387,openssl,3.5.4-1~deb13u1,8.1,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,24,31
postgres:17,B,CVE-2026-28387,openssl-provider-legacy,3.5.4-1~deb13u1,8.1,nvd,1.0,1.0,1.0,0.0,0.75,1.25,10.0,Critical,27,32
postgres:17,B,CVE-2026-24882,dirmngr,2.4.7-21+b3,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,1,33
postgres:17,B,CVE-2026-24882,gnupg,2.4.7-21,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,2,34
postgres:17,B,CVE-2026-24882,gnupg-l10n,2.4.7-21,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,3,35
postgres:17,B,CVE-2026-24882,gpg,2.4.7-21+b3,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,4,36
postgres:17,B,CVE-2026-24882,gpg-agent,2.4.7-21+b3,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,5,37
postgres:17,B,CVE-2026-24882,gpgconf,2.4.7-21+b3,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,6,38
postgres:17,B,CVE-2026-24882,gpgsm,2.4.7-21+b3,7.8,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,7,39
postgres:17,B,CVE-2025-69720,libncursesw6,6.5+20250216-2,7.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.75,Critical,45,40
postgres:17,B,CVE-2026-29111,libsystemd0,257.9-1~deb13u1,7.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.75,Critical,46,41
postgres:17,B,CVE-2025-69720,libtinfo6,6.5+20250216-2,7.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.75,Critical,47,42
postgres:17,B,CVE-2026-29111,libudev1,257.9-1~deb13u1,7.8,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.75,Critical,48,43
postgres:17,B,CVE-2025-69720,ncurses-base,6.5+20250216-2,7.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.75,Critical,49,44
postgres:17,B,CVE-2025-69720,ncurses-bin,6.5+20250216-2,7.8,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.75,Critical,50,45
postgres:17,B,CVE-2026-41989,libgcrypt20,1.11.0-7,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,11,46
postgres:17,B,CVE-2026-33846,libgnutls30t64,3.8.9-3,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,14,47
postgres:17,B,CVE-2026-42009,libgnutls30t64,3.8.9-3,7.5,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,16,48
postgres:17,B,CVE-2025-69421,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,59,49
postgres:17,B,CVE-2026-28388,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,60,50
postgres:17,B,CVE-2026-28389,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,61,51
postgres:17,B,CVE-2026-28390,libssl3t64,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,62,52
postgres:17,B,CVE-2026-6732,libxml2,2.12.7+dfsg+really2.9.14-2.1+deb13u2,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,63,53
postgres:17,B,CVE-2025-69421,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,64,54
postgres:17,B,CVE-2026-28388,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,65,55
postgres:17,B,CVE-2026-28389,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,66,56
postgres:17,B,CVE-2026-28390,openssl,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,67,57
postgres:17,B,CVE-2025-69421,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,68,58
postgres:17,B,CVE-2026-28388,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,69,59
postgres:17,B,CVE-2026-28389,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,70,60
postgres:17,B,CVE-2026-28390,openssl-provider-legacy,3.5.4-1~deb13u1,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,71,61
postgres:17,B,CVE-2026-6479,postgresql-17,17.7-3.pgdg13+1,7.5,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,72,62
postgres:17,B,CVE-2026-6479,postgresql-client-17,17.7-3.pgdg13+1,7.5,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,73,63
postgres:17,B,CVE-2025-58183,stdlib,v1.24.6,7.5,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,74,64
postgres:17,B,CVE-2025-61726,stdlib,v1.24.6,7.5,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,75,65
postgres:17,B,CVE-2025-61728,stdlib,v1.24.6,7.5,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,76,66
postgres:17,B,CVE-2025-61729,stdlib,v1.24.6,7.5,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,77,67
postgres:17,B,CVE-2026-25679,stdlib,v1.24.6,7.5,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,78,68
postgres:17,B,CVE-2026-32280,stdlib,v1.24.6,7.5,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,79,69
postgres:17,B,CVE-2026-32281,stdlib,v1.24.6,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,80,70
postgres:17,B,CVE-2026-32283,stdlib,v1.24.6,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,81,71
postgres:17,B,CVE-2026-33811,stdlib,v1.24.6,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,82,72
postgres:17,B,CVE-2026-33814,stdlib,v1.24.6,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,83,73
postgres:17,B,CVE-2026-39820,stdlib,v1.24.6,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,84,74
postgres:17,B,CVE-2026-39836,stdlib,v1.24.6,7.5,nvd,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,85,75
postgres:17,B,CVE-2026-42499,stdlib,v1.24.6,7.5,bitnami,1.0,1.0,1.0,0.0,0.75,1.25,9.375,Critical,86,76
postgres:17,B,CVE-2026-3833,libgnutls30t64,3.8.9-3,7.4,nvd,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,15,77
postgres:17,B,CVE-2026-42011,libgnutls30t64,3.8.9-3,7.4,redhat,1.0,1.0,1.0,0.5,0.875,1.375,10.0,Critical,17,78
postgres:17,B,CVE-2025-69419,libssl3t64,3.5.4-1~deb13u1,7.4,redhat,1.0,1.0,1.0,0.0,0.75,1.25,9.25,Critical,87,79
